New Village Created!
Year: 01, Villagers: 500, Body Count: 00.
Year: 117, Villagers: 4875, Body Count: 114.
Year: 118, Villagers: 4894, Body Count: 106.
Year: 119, Villagers: 4912, Body Count: 88.
Year: 120, Villagers: 4911, Body Count: 89.
Year: 121, Villagers: 4906, Body Count: 94.
Year: 122, Villagers: 4899, Body Count: 101.
Year: 123, Villagers: 4869, Body Count: 131.
Year: 124, Villagers: 4820, Body Count: 159.
Year: 125, Villagers: 4755, Body Count: 183.
Year: 126, Villagers: 4684, Body Count: 196.
Year: 127, Villagers: 4612, Body Count: 202.
Year: 128, Villagers: 4544, Body Count: 204.
Year: 129, Villagers: 4484, Body Count: 205.
Year: 130, Villagers: 4408, Body Count: 229.
Year: 131, Villagers: 4292, Body Count: 270.
Year: 132, Villagers: 4138, Body Count: 318.
Year: 133, Villagers: 3933, Body Count: 375.
Year: 134, Villagers: 3979, Body Count: 138.
Year: 135, Villagers: 4066, Body Count: 128.
Year: 136, Villagers: 4225, Body Count: 83.
Year: 137, Villagers: 4459, Body Count: 49.
Year: 138, Villagers: 4772, Body Count: 28.
Year: 139, Villagers: 4983, Body Count: 17.
Year: 140, Villagers: 4986, Body Count: 14.
Year: 141, Villagers: 4990, Body Count: 10.
Year: 142, Villagers: 4993, Body Count: 07.
Year: 143, Villagers: 4993, Body Count: 07.
Year: 144, Villagers: 4998, Body Count: 02.
Year: 145, Villagers: 5000, Body Count: 00.
Year: 146, Villagers: 4999, Body Count: 01.
Year: 147, Villagers: 4994, Body Count: 06.
Year: 148, Villagers: 4980, Body Count: 20.
Year: 149, Villagers: 4966, Body Count: 34.
Year: 150, Villagers: 4943, Body Count: 57.
Year: 151, Villagers: 4925, Body Count: 75.
Year: 152, Villagers: 4912, Body Count: 88.
Year: 153, Villagers: 4896, Body Count: 104.
Year: 154, Villagers: 4884, Body Count: 116.
Year: 155, Villagers: 4875, Body Count: 125.
Year: 156, Villagers: 4862, Body Count: 138.
Year: 157, Villagers: 4849, Body Count: 151.
Year: 158, Villagers: 4838, Body Count: 162.
Year: 159, Villagers: 4829, Body Count: 171.
Year: 160, Villagers: 4806, Body Count: 194.
Year: 161, Villagers: 4874, Body Count: 125.
Year: 162, Villagers: 4894, Body Count: 106.
Year: 163, Villagers: 4912, Body Count: 88.
Year: 164, Villagers: 4911, Body Count: 89.
Year: 165, Villagers: 4906, Body Count: 94.
Year: 166, Villagers: 4899, Body Count: 101.
Year: 167, Villagers: 4890, Body Count: 110.
Year: 168, Villagers: 4882, Body Count: 118.
Year: 169, Villagers: 4875, Body Count: 125.
Year: 170, Villagers: 4866, Body Count: 130.
Year: 171, Villagers: 4864, Body Count: 136.
Year: 172, Villagers: 4855, Body Count: 145.
Year: 173, Villagers: 4847, Body Count: 153.
Year: 174, Villagers: 4846, Body Count: 154.
Year: 175, Villagers: 4836, Body Count: 164.
Year: 176, Villagers: 4830, Body Count: 170.
Year: 177, Villagers: 4816, Body Count: 184.
Year: 178, Villagers: 4781, Body Count: 215.
Year: 179, Villagers: 4728, Body Count: 242.
Year: 180, Villagers: 4645, Body Count: 283.
Year: 181, Villagers: 4508, Body Count: 341.
Year: 182, Villagers: 4497, Body Count: 228.
Year: 183, Villagers: 4728, Body Count: 17.
Year: 184, Villagers: 4986, Body Count: 14.
Year: 185, Villagers: 4990, Body Count: 10.
Year: 186, Villagers: 4993, Body Count: 07.
Year: 187, Villagers: 4993, Body Count: 07.
Year: 188, Villagers: 4998, Body Count: 02.
Year: 189, Villagers: 5000, Body Count: 00.
Year: 190, Villagers: 4999, Body Count: 01.
Year: 191, Villagers: 4994, Body Count: 06.
Year: 192, Villagers: 4980, Body Count: 20.
Year: 193, Villagers: 4966, Body Count: 34.
Year: 194, Villagers: 4943, Body Count: 57.
Year: 195, Villagers: 4925, Body Count: 75.
Year: 196, Villagers: 4912, Body Count: 88.
Year: 197, Villagers: 4896, Body Count: 104.
Year: 198, Villagers: 4880, Body Count: 116.
Year: 199, Villagers: 4868, Body Count: 125.
Year: 200, Villagers: 4856, Body Count: 138.
Year: 201, Villagers: 4845, Body Count: 151.
Year: 202, Villagers: 4832, Body Count: 162.
Year: 203, Villagers: 4820, Body Count: 171.
Year: 204, Villagers: 4793, Body Count: 193.
Year: 205, Villagers: 4853, Body Count: 126.
Year: 206, Villagers: 4894, Body Count: 106.
Year: 207, Villagers: 4912, Body Count: 88.
Year: 208, Villagers: 4911, Body Count: 89.
Year: 209, Villagers: 4906, Body Count: 94.
Year: 210, Villagers: 4899, Body Count: 101.
Year: 211, Villagers: 4890, Body Count: 110.
Year: 212, Villagers: 4882, Body Count: 118.
Year: 213, Villagers: 4879, Body Count: 121.
Year: 214, Villagers: 4866, Body Count: 134.
Year: 215, Villagers: 4862, Body Count: 136.
Year: 216, Villagers: 4855, Body Count: 145.
Year: 217, Villagers: 4847, Body Count: 153.
Year: 218, Villagers: 4846, Body Count: 154.
Year: 219, Villagers: 4836, Body Count: 164.
Year: 220, Villagers: 4830, Body Count: 170.
Year: 221, Villagers: 4820, Body Count: 180.
Year: 222, Villagers: 4807, Body Count: 189.
Year: 223, Villagers: 4793, Body Count: 200.
Year: 224, Villagers: 4788, Body Count: 204.
Year: 225, Villagers: 4782, Body Count: 217.
Year: 226, Villagers: 4752, Body Count: 248.
Year: 227, Villagers: 4717, Body Count: 272.
Year: 228, Villagers: 4969, Body Count: 14.
Year: 229, Villagers: 4990, Body Count: 10.
Year: 230, Villagers: 4993, Body Count: 07.
Year: 231, Villagers: 4993, Body Count: 07.
Year: 232, Villagers: 4998, Body Count: 02.
Year: 233, Villagers: 5000, Body Count: 00.
Year: 234, Villagers: 4999, Body Count: 01.
Year: 235, Villagers: 4994, Body Count: 06.
Year: 236, Villagers: 4980, Body Count: 20.
Year: 237, Villagers: 4966, Body Count: 34.
Year: 238, Villagers: 4943, Body Count: 57.
Year: 239, Villagers: 4925, Body Count: 75.
Year: 240, Villagers: 4912, Body Count: 88.
Year: 241, Villagers: 4900, Body Count: 100.
Year: 242, Villagers: 4887, Body Count: 113.
Year: 243, Villagers: 4874, Body Count: 126.
Year: 244, Villagers: 4860, Body Count: 140.
Year: 245, Villagers: 4851, Body Count: 149.
Year: 246, Villagers: 4841, Body Count: 159.
Year: 247, Villagers: 4834, Body Count: 166.
Year: 248, Villagers: 4814, Body Count: 186.
Year: 249, Villagers: 4850, Body Count: 147.
Year: 250, Villagers: 4894, Body Count: 106.
Year: 251, Villagers: 4912, Body Count: 88.
Year: 252, Villagers: 4911, Body Count: 89.
Year: 253, Villagers: 4906, Body Count: 94.
Year: 254, Villagers: 4899, Body Count: 101.
Year: 255, Villagers: 4890, Body Count: 110.
Year: 256, Villagers: 4882, Body Count: 118.
Year: 257, Villagers: 4879, Body Count: 121.
Year: 258, Villagers: 4868, Body Count: 132.
Year: 259, Villagers: 4862, Body Count: 138.
Year: 260, Villagers: 4855, Body Count: 145.
Year: 261, Villagers: 4847, Body Count: 153.
Year: 262, Villagers: 4846, Body Count: 154.
Year: 263, Villagers: 4836, Body Count: 164.
Year: 264, Villagers: 4829, Body Count: 170.
Year: 265, Villagers: 4824, Body Count: 176.
Year: 266, Villagers: 4813, Body Count: 186.
Year: 267, Villagers: 4801, Body Count: 199.
Year: 268, Villagers: 4789, Body Count: 211.
Year: 269, Villagers: 4782, Body Count: 218.
Year: 270, Villagers: 4763, Body Count: 237.
Year: 271, Villagers: 4728, Body Count: 266.
Year: 272, Villagers: 4958, Body Count: 31.
Year: 273, Villagers: 4990, Body Count: 10.
Year: 274, Villagers: 4993, Body Count: 07.
Year: 275, Villagers: 4993, Body Count: 07.
Year: 276, Villagers: 4998, Body Count: 02.
Year: 277, Villagers: 5000, Body Count: 00.
Year: 278, Villagers: 4999, Body Count: 01.
Year: 279, Villagers: 4994, Body Count: 06.
Year: 280, Villagers: 4980, Body Count: 20.
Year: 281, Villagers: 4966, Body Count: 34.
Year: 282, Villagers: 4943, Body Count: 57.
Year: 283, Villagers: 4925, Body Count: 75.
Year: 284, Villagers: 4912, Body Count: 88.
Year: 285, Villagers: 4900, Body Count: 100.
Year: 286, Villagers: 4887, Body Count: 113.
Year: 287, Villagers: 4874, Body Count: 126.
Year: 288, Villagers: 4859, Body Count: 140.
Year: 289, Villagers: 4847, Body Count: 149.
Year: 290, Villagers: 4836, Body Count: 159.
Year: 291, Villagers: 4827, Body Count: 166.
Year: 292, Villagers: 4807, Body Count: 183.
Year: 293, Villagers: 4832, Body Count: 150.
Year: 294, Villagers: 4894, Body Count: 106.
Year: 295, Villagers: 4912, Body Count: 88.
Year: 296, Villagers: 4911, Body Count: 89.
Year: 297, Villagers: 4906, Body Count: 94.
Year: 298, Villagers: 4899, Body Count: 101.
Year: 299, Villagers: 4890, Body Count: 110.
Year: 300, Villagers: 4881, Body Count: 118.
Year: 301, Villagers: 4877, Body Count: 121.
Year: 302, Villagers: 4867, Body Count: 132.
Year: 303, Villagers: 4855, Body Count: 138.
Year: 304, Villagers: 4850, Body Count: 145.
Year: 305, Villagers: 4845, Body Count: 153.
Year: 306, Villagers: 4846, Body Count: 154.
Year: 307, Villagers: 4837, Body Count: 163.
Year: 308, Villagers: 4829, Body Count: 171.
Year: 309, Villagers: 4825, Body Count: 175.
Year: 310, Villagers: 4813, Body Count: 187.
Year: 311, Villagers: 4801, Body Count: 199.
Year: 312, Villagers: 4789, Body Count: 211.
Year: 313, Villagers: 4780, Body Count: 218.
Year: 314, Villagers: 4769, Body Count: 231.
Year: 315, Villagers: 4739, Body Count: 261.
Year: 316, Villagers: 4958, Body Count: 42.
Year: 317, Villagers: 4990, Body Count: 10.
Year: 318, Villagers: 4993, Body Count: 07.
Year: 319, Villagers: 4993, Body Count: 07.
Year: 320, Villagers: 4998, Body Count: 02.
Year: 321, Villagers: 5000, Body Count: 00.
Year: 322, Villagers: 4999, Body Count: 01.
Year: 323, Villagers: 4994, Body Count: 06.
Year: 324, Villagers: 4980, Body Count: 20.
Year: 325, Villagers: 4966, Body Count: 34.
Year: 326, Villagers: 4943, Body Count: 57.
Year: 327, Villagers: 4925, Body Count: 75.
Year: 328, Villagers: 4912, Body Count: 88.
Year: 329, Villagers: 4899, Body Count: 100.
Year: 330, Villagers: 4883, Body Count: 113.
Year: 331, Villagers: 4868, Body Count: 125.
Year: 332, Villagers: 4852, Body Count: 137.
Year: 333, Villagers: 4836, Body Count: 148.
Year: 334, Villagers: 4818, Body Count: 157.
Year: 335, Villagers: 4804, Body Count: 163.
Year: 336, Villagers: 4784, Body Count: 175.
Year: 337, Villagers: 4783, Body Count: 168.
Year: 338, Villagers: 4858, Body Count: 106.
Year: 339, Villagers: 4912, Body Count: 88.
Year: 340, Villagers: 4911, Body Count: 89.
Year: 341, Villagers: 4906, Body Count: 94.
Year: 342, Villagers: 4899, Body Count: 101.
Year: 343, Villagers: 4891, Body Count: 109.
Year: 344, Villagers: 4883, Body Count: 117.
Year: 345, Villagers: 4874, Body Count: 122.
Year: 346, Villagers: 4874, Body Count: 126.
Year: 347, Villagers: 4860, Body Count: 140.
Year: 348, Villagers: 4852, Body Count: 148.
Year: 349, Villagers: 4845, Body Count: 155.
Year: 350, Villagers: 4846, Body Count: 154.
Year: 351, Villagers: 4837, Body Count: 163.
Year: 352, Villagers: 4829, Body Count: 171.
Year: 353, Villagers: 4825, Body Count: 175.
Year: 354, Villagers: 4813, Body Count: 187.
Year: 355, Villagers: 4801, Body Count: 199.
Year: 356, Villagers: 4790, Body Count: 209.
Year: 357, Villagers: 4780, Body Count: 220.
Year: 358, Villagers: 4769, Body Count: 231.
Year: 359, Villagers: 4734, Body Count: 261.
Year: 360, Villagers: 4950, Body Count: 42.
Year: 361, Villagers: 4990, Body Count: 10.
Year: 362, Villagers: 4993, Body Count: 07.
Year: 363, Villagers: 4993, Body Count: 07.
Year: 364, Villagers: 4998, Body Count: 02.
Year: 365, Villagers: 5000, Body Count: 00.
Year: 366, Villagers: 4999, Body Count: 01.
Year: 367, Villagers: 4994, Body Count: 06.
Year: 368, Villagers: 4980, Body Count: 20.
Year: 369, Villagers: 4966, Body Count: 34.
Year: 370, Villagers: 4943, Body Count: 57.
Year: 371, Villagers: 4925, Body Count: 75.
Year: 372, Villagers: 4913, Body Count: 87.
Year: 373, Villagers: 4903, Body Count: 97.
Year: 374, Villagers: 4890, Body Count: 110.
Year: 375, Villagers: 4879, Body Count: 121.
Year: 376, Villagers: 4864, Body Count: 132.
Year: 377, Villagers: 4850, Body Count: 139.
Year: 378, Villagers: 4834, Body Count: 149.
Year: 379, Villagers: 4824, Body Count: 155.
Year: 380, Villagers: 4815, Body Count: 167.
Year: 381, Villagers: 4801, Body Count: 181.
Year: 382, Villagers: 4840, Body Count: 142.
Year: 383, Villagers: 4912, Body Count: 88.
Year: 384, Villagers: 4911, Body Count: 89.
Year: 385, Villagers: 4906, Body Count: 94.
Year: 386, Villagers: 4899, Body Count: 101.
Year: 387, Villagers: 4891, Body Count: 109.
Year: 388, Villagers: 4887, Body Count: 113.
Year: 389, Villagers: 4874, Body Count: 126.
Year: 390, Villagers: 4868, Body Count: 126.
Year: 391, Villagers: 4852, Body Count: 140.
Year: 392, Villagers: 4831, Body Count: 148.
Year: 393, Villagers: 4818, Body Count: 155.
Year: 394, Villagers: 4821, Body Count: 154.
Year: 395, Villagers: 4836, Body Count: 163.
Year: 396, Villagers: 4829, Body Count: 171.
Year: 397, Villagers: 4825, Body Count: 175.
Year: 398, Villagers: 4813, Body Count: 187.
Year: 399, Villagers: 4802, Body Count: 198.
Year: 400, Villagers: 4789, Body Count: 210.
Year: 401, Villagers: 4780, Body Count: 220.
Year: 402, Villagers: 4774, Body Count: 226.
Year: 403, Villagers: 4742, Body Count: 258.
Year: 404, Villagers: 4946, Body Count: 50.
